gene	go_function	is_correct	hyper-geometric p_value	pattern id	recurrence	dataset id list	connectivity	cluster_size	unknown_ratio	avg_degree	network_topo_score	network neighbors	network topology (edge_set)
ZWINT	cytoskeleton organization and biogenesis	1	3.48703691172e-07	34879	10.0	[2, 3, 6, 7, 9, 13, 14, 34, 39, 44]	1.0	5	0.0	4.0	1.51041666667	['BUB1B', 'KIF11', 'TTK', 'KIF14', 'ZWINT']	[['BUB1B', 'KIF11'], ['BUB1B', 'TTK'], ['BUB1B', 'KIF14'], ['BUB1B', 'ZWINT'], ['KIF11', 'TTK'], ['KIF11', 'KIF14'], ['KIF11', 'ZWINT'], ['TTK', 'KIF14'], ['TTK', 'ZWINT'], ['KIF14', 'ZWINT']]
PSIP1	mitotic cell cycle	-1	1.04586713604e-12	16478	8.0	[2, 9, 39, 59, 60, 62, 63, 64]	0.439393939394	12	0.0833333333333	4.83333333333	1.52788800705	['CDC2', 'CDKN3', 'CENPF', 'CKS2', 'KIF11', 'PTTG1', 'MELK', 'UBE2C', 'ZWINT', 'PSIP1', 'TPX2', 'BRRN1']	[['CDC2', 'CDKN3'], ['CDC2', 'CENPF'], ['CDC2', 'CKS2'], ['CDC2', 'KIF11'], ['CDC2', 'PTTG1'], ['CDC2', 'UBE2C'], ['CDC2', 'ZWINT'], ['CDC2', 'PSIP1'], ['CDC2', 'TPX2'], ['CDKN3', 'CKS2'], ['CDKN3', 'KIF11'], ['CDKN3', 'PTTG1'], ['CDKN3', 'ZWINT'], ['CDKN3', 'TPX2'], ['CENPF', 'KIF11'], ['CENPF', 'ZWINT'], ['CENPF', 'TPX2'], ['CKS2', 'KIF11'], ['CKS2', 'PTTG1'], ['CKS2', 'UBE2C'], ['CKS2', 'ZWINT'], ['KIF11', 'ZWINT'], ['KIF11', 'TPX2'], ['PTTG1', 'TPX2'], ['MELK', 'ZWINT'], ['MELK', 'TPX2'], ['MELK', 'BRRN1'], ['UBE2C', 'ZWINT'], ['ZWINT', 'TPX2']]
BAZ1A	intracellular protein transport	0	0.0139334426454	111492	5.0	[1, 13, 15, 22, 25]	0.4	6	0.166666666667	2.0	0.567901234568	['RAB5A', 'SRP19', 'ENTH', 'IPO7', 'BAZ1A', 'KIAA1033']	[['RAB5A', 'ENTH'], ['SRP19', 'ENTH'], ['SRP19', 'IPO7'], ['SRP19', 'BAZ1A'], ['ENTH', 'BAZ1A'], ['BAZ1A', 'KIAA1033']]
MAP4K5	mitotic cell cycle	0	0.00403474416871	14601	5.0	[2, 18, 43, 53, 62]	0.4	6	0.0	2.0	1.25	['RAB5A', 'RAD21', 'CSPG6', 'KHDRBS1', 'MAP4K5', 'SLC39A6']	[['RAB5A', 'RAD21'], ['RAB5A', 'SLC39A6'], ['RAD21', 'CSPG6'], ['RAD21', 'MAP4K5'], ['RAD21', 'SLC39A6'], ['CSPG6', 'KHDRBS1']]
MAP4K5	protein amino acid phosphorylation	1	0.0208623730264	64388	5.0	[2, 15, 20, 43, 50]	0.7	5	0.2	2.8	1.23611111111	['ADAM10', 'PRKAR1A', 'YWHAZ', 'DNAJA2', 'MAP4K5']	[['ADAM10', 'PRKAR1A'], ['ADAM10', 'YWHAZ'], ['ADAM10', 'DNAJA2'], ['ADAM10', 'MAP4K5'], ['PRKAR1A', 'YWHAZ'], ['PRKAR1A', 'DNAJA2'], ['YWHAZ', 'DNAJA2']]
RPL35	protein biosynthesis	1	8.58578194424e-29	92584	5.0	[19, 20, 21, 60, 64]	0.494071146245	23	0.0	10.8695652174	1.63275613276	['COX7C', 'FAU', 'NACA', 'RPL11', 'RPL18', 'RPL22', 'RPL27A', 'RPL29', 'RPL31', 'RPL32', 'RPL34', 'RPS5', 'RPS6', 'RPS10', 'RPS13', 'RPS16', 'RPS19', 'RPS20', 'RPS23', 'RPS24', 'RPS27', 'RPL23', 'RPL35']	[['COX7C', 'RPL11'], ['COX7C', 'RPS13'], ['COX7C', 'RPS24'], ['FAU', 'RPL18'], ['FAU', 'RPL29'], ['FAU', 'RPL32'], ['FAU', 'RPS5'], ['FAU', 'RPS10'], ['FAU', 'RPS13'], ['FAU', 'RPS16'], ['FAU', 'RPS19'], ['FAU', 'RPS23'], ['FAU', 'RPS24'], ['FAU', 'RPS27'], ['FAU', 'RPL23'], ['NACA', 'RPL31'], ['NACA', 'RPS6'], ['NACA', 'RPS13'], ['NACA', 'RPS23'], ['NACA', 'RPS27'], ['RPL11', 'RPL29'], ['RPL11', 'RPL32'], ['RPL11', 'RPL34'], ['RPL11', 'RPS5'], ['RPL11', 'RPS13'], ['RPL11', 'RPS16'], ['RPL11', 'RPS23'], ['RPL11', 'RPS24'], ['RPL11', 'RPS27'], ['RPL11', 'RPL23'], ['RPL18', 'RPL27A'], ['RPL18', 'RPL29'], ['RPL18', 'RPL32'], ['RPL18', 'RPL34'], ['RPL18', 'RPS5'], ['RPL18', 'RPS6'], ['RPL18', 'RPS10'], ['RPL18', 'RPS16'], ['RPL18', 'RPS19'], ['RPL18', 'RPS23'], ['RPL18', 'RPS27'], ['RPL22', 'RPL34'], ['RPL27A', 'RPL29'], ['RPL27A', 'RPL32'], ['RPL27A', 'RPL34'], ['RPL27A', 'RPS5'], ['RPL27A', 'RPS6'], ['RPL27A', 'RPS10'], ['RPL27A', 'RPS13'], ['RPL27A', 'RPS16'], ['RPL27A', 'RPS20'], ['RPL27A', 'RPS23'], ['RPL27A', 'RPS27'], ['RPL27A', 'RPL23'], ['RPL27A', 'RPL35'], ['RPL29', 'RPL31'], ['RPL29', 'RPL32'], ['RPL29', 'RPL34'], ['RPL29', 'RPS5'], ['RPL29', 'RPS6'], ['RPL29', 'RPS10'], ['RPL29', 'RPS13'], ['RPL29', 'RPS16'], ['RPL29', 'RPS19'], ['RPL29', 'RPS20'], ['RPL29', 'RPS23'], ['RPL29', 'RPS24'], ['RPL29', 'RPS27'], ['RPL29', 'RPL35'], ['RPL31', 'RPL34'], ['RPL31', 'RPS5'], ['RPL31', 'RPS13'], ['RPL31', 'RPS16'], ['RPL31', 'RPS23'], ['RPL31', 'RPS24'], ['RPL31', 'RPS27'], ['RPL31', 'RPL23'], ['RPL32', 'RPS5'], ['RPL32', 'RPS10'], ['RPL32', 'RPS16'], ['RPL32', 'RPS23'], ['RPL32', 'RPS27'], ['RPL34', 'RPS5'], ['RPL34', 'RPS6'], ['RPL34', 'RPS10'], ['RPL34', 'RPS13'], ['RPL34', 'RPS16'], ['RPL34', 'RPS20'], ['RPL34', 'RPS23'], ['RPL34', 'RPS24'], ['RPL34', 'RPS27'], ['RPL34', 'RPL23'], ['RPS5', 'RPS6'], ['RPS5', 'RPS10'], ['RPS5', 'RPS13'], ['RPS5', 'RPS16'], ['RPS5', 'RPS19'], ['RPS5', 'RPS23'], ['RPS5', 'RPS24'], ['RPS5', 'RPS27'], ['RPS6', 'RPS13'], ['RPS6', 'RPS16'], ['RPS6', 'RPS23'], ['RPS10', 'RPS13'], ['RPS10', 'RPS16'], ['RPS10', 'RPS20'], ['RPS10', 'RPS23'], ['RPS10', 'RPS27'], ['RPS10', 'RPL23'], ['RPS13', 'RPS16'], ['RPS13', 'RPS23'], ['RPS13', 'RPS24'], ['RPS13', 'RPS27'], ['RPS13', 'RPL23'], ['RPS16', 'RPS19'], ['RPS16', 'RPS23'], ['RPS16', 'RPS27'], ['RPS16', 'RPL23'], ['RPS19', 'RPS27'], ['RPS23', 'RPS24'], ['RPS23', 'RPS27'], ['RPS23', 'RPL23'], ['RPS24', 'RPS27'], ['RPS24', 'RPL23'], ['RPS27', 'RPL23']]
MGAT4B	protein kinase cascade	0	0.334921188997	19677	5.0	[2, 3, 37, 43, 46]	0.285714285714	7	0.142857142857	1.71428571429	1.11111111111	['CTSD', 'JUND', 'NUCB1', 'PLEC1', 'PRKCSH', 'RELA', 'MGAT4B']	[['CTSD', 'NUCB1'], ['JUND', 'NUCB1'], ['JUND', 'PLEC1'], ['NUCB1', 'PRKCSH'], ['PLEC1', 'RELA'], ['PRKCSH', 'MGAT4B']]
CBX3	DNA metabolism	1	2.037880789e-07	78433	5.0	[6, 9, 11, 49, 57]	0.733333333333	6	0.0	3.66666666667	1.56666666667	['HMGB2', 'MCM2', 'MCM7', 'PCNA', 'RFC4', 'CBX3']	[['HMGB2', 'MCM2'], ['HMGB2', 'MCM7'], ['HMGB2', 'PCNA'], ['HMGB2', 'RFC4'], ['MCM2', 'MCM7'], ['MCM2', 'PCNA'], ['MCM2', 'RFC4'], ['MCM7', 'PCNA'], ['MCM7', 'RFC4'], ['PCNA', 'RFC4'], ['PCNA', 'CBX3']]
CBX3	negative regulation of cellular physiological process	0	4.37146646844e-05	19338	5.0	[13, 15, 20, 31, 41]	0.277777777778	9	0.111111111111	2.22222222222	0.932098765432	['CAPZA2', 'PRKDC', 'RBBP4', 'CD164', 'DDX18', 'G3BP2', 'ABI1', 'CBX3', 'NEK7']	[['CAPZA2', 'DDX18'], ['CAPZA2', 'CBX3'], ['CAPZA2', 'NEK7'], ['PRKDC', 'RBBP4'], ['RBBP4', 'DDX18'], ['CD164', 'G3BP2'], ['CD164', 'CBX3'], ['DDX18', 'CBX3'], ['DDX18', 'NEK7'], ['ABI1', 'NEK7']]
ICK	regulation of cell cycle	0	0.0100867790223	131519	5.0	[13, 14, 20, 31, 50]	0.288888888889	10	0.3	2.6	1.14583333333	['MSH2', 'USP1', 'SMC1L1', 'CUL4A', 'DDX18', 'BUB3', 'SART3', 'HMGN4', 'ICK', 'KIAA0240']	[['MSH2', 'ICK'], ['MSH2', 'KIAA0240'], ['USP1', 'DDX18'], ['USP1', 'BUB3'], ['USP1', 'SART3'], ['SMC1L1', 'HMGN4'], ['SMC1L1', 'KIAA0240'], ['CUL4A', 'HMGN4'], ['CUL4A', 'KIAA0240'], ['DDX18', 'BUB3'], ['BUB3', 'SART3'], ['BUB3', 'HMGN4'], ['HMGN4', 'KIAA0240']]
RALY	protein biosynthesis	-1	7.76158122187e-05	54844	6.0	[3, 20, 39, 54, 60, 63]	0.571428571429	7	0.142857142857	3.42857142857	1.30416666667	['RPL10A', 'RPL29', 'RPS5', 'RPS16', 'GNB2L1', 'RALY', 'GRIM19']	[['RPL10A', 'RPL29'], ['RPL10A', 'RPS5'], ['RPL10A', 'RPS16'], ['RPL10A', 'GNB2L1'], ['RPL29', 'RPS5'], ['RPL29', 'RPS16'], ['RPL29', 'GNB2L1'], ['RPL29', 'RALY'], ['RPS5', 'RPS16'], ['RPS5', 'GNB2L1'], ['RPS16', 'GNB2L1'], ['RALY', 'GRIM19']]
NCBP2	DNA metabolism	0	3.53219299582e-11	78130	5.0	[9, 18, 58, 62, 63]	0.318181818182	12	0.0	3.5	1.57380952381	['ACTL6A', 'MCM3', 'MCM6', 'PCNA', 'RFC4', 'TSN', 'USP1', 'CSPG6', 'TOPBP1', 'ZWINT', 'NCBP2', 'POLE3']	[['ACTL6A', 'MCM6'], ['ACTL6A', 'TOPBP1'], ['ACTL6A', 'POLE3'], ['MCM3', 'MCM6'], ['MCM3', 'PCNA'], ['MCM3', 'ZWINT'], ['MCM6', 'PCNA'], ['MCM6', 'RFC4'], ['MCM6', 'TOPBP1'], ['MCM6', 'ZWINT'], ['MCM6', 'POLE3'], ['PCNA', 'RFC4'], ['PCNA', 'ZWINT'], ['RFC4', 'TSN'], ['RFC4', 'TOPBP1'], ['RFC4', 'ZWINT'], ['TSN', 'ZWINT'], ['USP1', 'CSPG6'], ['USP1', 'TOPBP1'], ['TOPBP1', 'NCBP2'], ['TOPBP1', 'POLE3']]
TPX2	mitotic cell cycle	1	2.8753502884e-19	112153	5.0	[2, 9, 11, 39, 44]	0.576923076923	13	0.0769230769231	6.92307692308	1.5870750049	['BUB1B', 'CCNA2', 'CDC20', 'CENPF', 'H2AFZ', 'KPNA2', 'RAN', 'STK6', 'CCNB2', 'PTTG1', 'KIF2C', 'UBE2C', 'TPX2']	[['BUB1B', 'CCNA2'], ['BUB1B', 'CDC20'], ['BUB1B', 'CENPF'], ['BUB1B', 'STK6'], ['BUB1B', 'CCNB2'], ['BUB1B', 'KIF2C'], ['BUB1B', 'UBE2C'], ['BUB1B', 'TPX2'], ['CCNA2', 'CDC20'], ['CCNA2', 'KPNA2'], ['CCNA2', 'STK6'], ['CCNA2', 'CCNB2'], ['CCNA2', 'PTTG1'], ['CCNA2', 'UBE2C'], ['CCNA2', 'TPX2'], ['CDC20', 'CENPF'], ['CDC20', 'STK6'], ['CDC20', 'CCNB2'], ['CDC20', 'PTTG1'], ['CDC20', 'KIF2C'], ['CDC20', 'UBE2C'], ['CDC20', 'TPX2'], ['CENPF', 'STK6'], ['CENPF', 'CCNB2'], ['CENPF', 'KIF2C'], ['CENPF', 'UBE2C'], ['CENPF', 'TPX2'], ['H2AFZ', 'KPNA2'], ['H2AFZ', 'RAN'], ['KPNA2', 'RAN'], ['STK6', 'CCNB2'], ['STK6', 'PTTG1'], ['STK6', 'KIF2C'], ['STK6', 'UBE2C'], ['STK6', 'TPX2'], ['CCNB2', 'PTTG1'], ['CCNB2', 'KIF2C'], ['CCNB2', 'UBE2C'], ['CCNB2', 'TPX2'], ['PTTG1', 'KIF2C'], ['PTTG1', 'UBE2C'], ['PTTG1', 'TPX2'], ['KIF2C', 'UBE2C'], ['KIF2C', 'TPX2'], ['UBE2C', 'TPX2']]
RAB21	protein amino acid phosphorylation	0	0.0208623730264	9	5.0	[13, 15, 29, 50, 65]	0.7	5	0.0	2.8	1.03703703704	['ADAM10', 'PRKAR1A', 'SLK', 'ABI1', 'RAB21']	[['ADAM10', 'PRKAR1A'], ['ADAM10', 'SLK'], ['ADAM10', 'RAB21'], ['PRKAR1A', 'ABI1'], ['SLK', 'ABI1'], ['SLK', 'RAB21'], ['ABI1', 'RAB21']]
CLASP2	cell adhesion	-1	1.16237287897	125344	5.0	[13, 34, 35, 42, 45]	0.333333333333	7	0.428571428571	2.0	1.11111111111	['SCARB2', 'PAFAH1B1', 'PKP4', 'PRPF4B', 'CLASP2', 'KIAA0276', 'MPP5']	[['SCARB2', 'MPP5'], ['PAFAH1B1', 'PRPF4B'], ['PAFAH1B1', 'KIAA0276'], ['PAFAH1B1', 'MPP5'], ['PKP4', 'CLASP2'], ['PKP4', 'KIAA0276'], ['PRPF4B', 'KIAA0276']]
RAFTLIN	immune response	-1	3.2703216776e-18	62260	5.0	[3, 11, 13, 31, 35]	0.104433077579	69	0.173913043478	7.10144927536	1.54073297617	['A2M', 'ADH1B', 'AIF1', 'C1QA', 'C1QB', 'C7', 'CD74', 'CDH5', 'COL1A2', 'COL6A3', 'COL15A1', 'CTSS', 'DOCK2', 'FCER1G', 'FCGR2A', 'FCGR3B', 'GJA4', 'GNG11', 'HLA-B', 'HLA-C', 'HLA-DMA', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DRA', 'HLA-DRB1', 'HLA-DRB5', 'HLA-E', 'HLA-F', 'HLA-G', 'HLA-J', 'IRF8', 'ITGAM', 'ITGB2', 'KCNJ8', 'KDR', 'LAMA4', 'LCP1', 'LTBP2', 'MGP', 'MNDA', 'MYO1F', 'NCF4', 'PECAM1', 'PMP22', 'PRG1', 'TIMP1', 'TYROBP', 'VWF', 'LAPTM5', 'FZD4', 'SRPX', 'PPAP2A', 'LY86', 'LHFP', 'IFI30', 'C10orf10', 'DOC1', 'SYNPO', 'KIAA1036', 'C1QR1', 'RAFTLIN', 'EFEMP2', 'TLR7', 'PLA1A', 'ARHGAP15', 'JAM2', 'FAT4', 'C16orf30', 'DKFZP434B044']	[['A2M', 'CDH5'], ['A2M', 'GJA4'], ['A2M', 'GNG11'], ['A2M', 'KCNJ8'], ['A2M', 'KDR'], ['A2M', 'MGP'], ['A2M', 'PECAM1'], ['A2M', 'TIMP1'], ['A2M', 'VWF'], ['A2M', 'SRPX'], ['A2M', 'PPAP2A'], ['A2M', 'LHFP'], ['A2M', 'C1QR1'], ['A2M', 'JAM2'], ['A2M', 'FAT4'], ['A2M', 'C16orf30'], ['ADH1B', 'C7'], ['ADH1B', 'MGP'], ['ADH1B', 'SRPX'], ['AIF1', 'ARHGAP15'], ['C1QA', 'C1QB'], ['C1QA', 'CD74'], ['C1QA', 'DOCK2'], ['C1QA', 'FCER1G'], ['C1QA', 'HLA-DMA'], ['C1QA', 'HLA-DPA1'], ['C1QA', 'HLA-DPB1'], ['C1QA', 'HLA-DRA'], ['C1QA', 'HLA-DRB5'], ['C1QA', 'ITGB2'], ['C1QA', 'TYROBP'], ['C1QA', 'LAPTM5'], ['C1QA', 'IFI30'], ['C1QA', 'TLR7'], ['C1QB', 'CD74'], ['C1QB', 'DOCK2'], ['C1QB', 'FCER1G'], ['C1QB', 'FCGR2A'], ['C1QB', 'HLA-DMA'], ['C1QB', 'HLA-DPA1'], ['C1QB', 'HLA-DPB1'], ['C1QB', 'HLA-DRB5'], ['C1QB', 'ITGB2'], ['C1QB', 'TYROBP'], ['C1QB', 'LAPTM5'], ['C7', 'MGP'], ['CD74', 'CTSS'], ['CD74', 'FCER1G'], ['CD74', 'FCGR2A'], ['CD74', 'HLA-DMA'], ['CD74', 'HLA-DPA1'], ['CD74', 'HLA-DPB1'], ['CD74', 'HLA-DRA'], ['CD74', 'HLA-DRB1'], ['CD74', 'HLA-DRB5'], ['CD74', 'LCP1'], ['CD74', 'NCF4'], ['CD74', 'TYROBP'], ['CD74', 'LAPTM5'], ['CDH5', 'GJA4'], ['CDH5', 'GNG11'], ['CDH5', 'KCNJ8'], ['CDH5', 'MGP'], ['CDH5', 'PECAM1'], ['CDH5', 'PMP22'], ['CDH5', 'VWF'], ['CDH5', 'LHFP'], ['CDH5', 'DOC1'], ['CDH5', 'SYNPO'], ['CDH5', 'C1QR1'], ['CDH5', 'FAT4'], ['CDH5', 'C16orf30'], ['COL1A2', 'COL6A3'], ['COL1A2', 'COL15A1'], ['COL1A2', 'TIMP1'], ['COL1A2', 'LHFP'], ['COL6A3', 'COL15A1'], ['COL6A3', 'TIMP1'], ['COL6A3', 'LHFP'], ['COL15A1', 'TIMP1'], ['COL15A1', 'LHFP'], ['CTSS', 'HLA-DMA'], ['CTSS', 'HLA-DPB1'], ['CTSS', 'HLA-DRA'], ['CTSS', 'HLA-DRB1'], ['CTSS', 'HLA-DRB5'], ['CTSS', 'IRF8'], ['CTSS', 'LY86'], ['DOCK2', 'FCER1G'], ['DOCK2', 'HLA-DPB1'], ['DOCK2', 'ITGB2'], ['DOCK2', 'LCP1'], ['DOCK2', 'TYROBP'], ['DOCK2', 'LAPTM5'], ['DOCK2', 'LY86'], ['FCER1G', 'FCGR2A'], ['FCER1G', 'FCGR3B'], ['FCER1G', 'HLA-DMA'], ['FCER1G', 'HLA-DPA1'], ['FCER1G', 'HLA-DRA'], ['FCER1G', 'ITGB2'], ['FCER1G', 'MNDA'], ['FCER1G', 'MYO1F'], ['FCER1G', 'NCF4'], ['FCER1G', 'TYROBP'], ['FCER1G', 'LAPTM5'], ['FCER1G', 'LY86'], ['FCER1G', 'IFI30'], ['FCGR2A', 'HLA-DPA1'], ['FCGR3B', 'MNDA'], ['FCGR3B', 'MYO1F'], ['FCGR3B', 'PRG1'], ['FCGR3B', 'TYROBP'], ['GJA4', 'GNG11'], ['GJA4', 'KCNJ8'], ['GJA4', 'MGP'], ['GNG11', 'VWF'], ['GNG11', 'C1QR1'], ['GNG11', 'JAM2'], ['GNG11', 'C16orf30'], ['HLA-B', 'HLA-C'], ['HLA-B', 'HLA-DRA'], ['HLA-B', 'HLA-DRB1'], ['HLA-B', 'HLA-E'], ['HLA-B', 'HLA-F'], ['HLA-B', 'HLA-G'], ['HLA-B', 'HLA-J'], ['HLA-B', 'PRG1'], ['HLA-C', 'HLA-DMA'], ['HLA-C', 'HLA-F'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DPB1'], ['HLA-DMA', 'HLA-DRA'], ['HLA-DMA', 'HLA-DRB1'], ['HLA-DMA', 'HLA-DRB5'], ['HLA-DMA', 'HLA-E'], ['HLA-DMA', 'HLA-F'], ['HLA-DMA', 'IRF8'], ['HLA-DMA', 'LCP1'], ['HLA-DMA', 'NCF4'], ['HLA-DMA', 'TYROBP'], ['HLA-DMA', 'LAPTM5'], ['HLA-DMA', 'LY86'], ['HLA-DMA', 'ARHGAP15'], ['HLA-DPA1', 'HLA-DPB1'], ['HLA-DPA1', 'HLA-DRA'], ['HLA-DPA1', 'HLA-DRB1'], ['HLA-DPA1', 'HLA-DRB5'], ['HLA-DPA1', 'LCP1'], ['HLA-DPA1', 'NCF4'], ['HLA-DPA1', 'TYROBP'], ['HLA-DPA1', 'LAPTM5'], ['HLA-DPA1', 'LY86'], ['HLA-DPB1', 'HLA-DRA'], ['HLA-DPB1', 'HLA-DRB1'], ['HLA-DPB1', 'HLA-DRB5'], ['HLA-DPB1', 'HLA-E'], ['HLA-DPB1', 'ITGB2'], ['HLA-DPB1', 'NCF4'], ['HLA-DPB1', 'TYROBP'], ['HLA-DPB1', 'LAPTM5'], ['HLA-DPB1', 'LY86'], ['HLA-DRA', 'HLA-DRB1'], ['HLA-DRA', 'HLA-DRB5'], ['HLA-DRA', 'ITGB2'], ['HLA-DRA', 'LCP1'], ['HLA-DRA', 'TYROBP'], ['HLA-DRA', 'LAPTM5'], ['HLA-DRA', 'LY86'], ['HLA-DRB1', 'HLA-DRB5'], ['HLA-DRB1', 'LCP1'], ['HLA-DRB1', 'TYROBP'], ['HLA-DRB1', 'LAPTM5'], ['HLA-DRB5', 'NCF4'], ['HLA-DRB5', 'TYROBP'], ['HLA-DRB5', 'LAPTM5'], ['HLA-DRB5', 'RAFTLIN'], ['HLA-E', 'HLA-F'], ['HLA-E', 'RAFTLIN'], ['HLA-F', 'HLA-J'], ['HLA-G', 'HLA-J'], ['IRF8', 'LY86'], ['ITGAM', 'LY86'], ['ITGB2', 'TYROBP'], ['ITGB2', 'LAPTM5'], ['ITGB2', 'LY86'], ['KCNJ8', 'PECAM1'], ['KCNJ8', 'PPAP2A'], ['KCNJ8', 'LHFP'], ['KCNJ8', 'JAM2'], ['KCNJ8', 'C16orf30'], ['KDR', 'VWF'], ['LAMA4', 'EFEMP2'], ['LAMA4', 'C16orf30'], ['LCP1', 'TYROBP'], ['LTBP2', 'MGP'], ['MGP', 'PECAM1'], ['MGP', 'SRPX'], ['MGP', 'LHFP'], ['MGP', 'DKFZP434B044'], ['MNDA', 'PRG1'], ['MNDA', 'TYROBP'], ['MNDA', 'LAPTM5'], ['MYO1F', 'TYROBP'], ['MYO1F', 'LAPTM5'], ['MYO1F', 'LY86'], ['NCF4', 'LAPTM5'], ['NCF4', 'LY86'], ['PECAM1', 'PMP22'], ['PECAM1', 'PRG1'], ['PECAM1', 'VWF'], ['PECAM1', 'PPAP2A'], ['PECAM1', 'LHFP'], ['PECAM1', 'C10orf10'], ['PECAM1', 'DOC1'], ['PECAM1', 'KIAA1036'], ['PECAM1', 'PLA1A'], ['PECAM1', 'C16orf30'], ['PMP22', 'PPAP2A'], ['PMP22', 'LHFP'], ['PMP22', 'JAM2'], ['PMP22', 'C16orf30'], ['PRG1', 'TYROBP'], ['TYROBP', 'LAPTM5'], ['TYROBP', 'LY86'], ['TYROBP', 'IFI30'], ['TYROBP', 'ARHGAP15'], ['VWF', 'LHFP'], ['VWF', 'C1QR1'], ['VWF', 'PLA1A'], ['VWF', 'C16orf30'], ['LAPTM5', 'LY86'], ['FZD4', 'C16orf30'], ['SRPX', 'LHFP'], ['PPAP2A', 'C16orf30'], ['LHFP', 'DOC1'], ['LHFP', 'JAM2'], ['LHFP', 'C16orf30'], ['C10orf10', 'C1QR1'], ['DOC1', 'JAM2'], ['DOC1', 'C16orf30'], ['KIAA1036', 'C16orf30'], ['EFEMP2', 'C16orf30'], ['JAM2', 'C16orf30'], ['FAT4', 'C16orf30']]
ARL6IP	protein biosynthesis	1	0.856357384819	24211	6.0	[1, 9, 15, 25, 60, 64]	0.4	6	0.166666666667	2.0	1.10185185185	['H2AFZ', 'HMGB2', 'KIF11', 'HAT1', 'DPM1', 'ARL6IP']	[['H2AFZ', 'HMGB2'], ['H2AFZ', 'HAT1'], ['H2AFZ', 'DPM1'], ['HMGB2', 'KIF11'], ['HAT1', 'DPM1'], ['DPM1', 'ARL6IP']]
XTP2	cellular lipid metabolism	-1	0.10261130096	18629	5.0	[1, 18, 19, 25, 44]	0.422222222222	10	0.4	3.8	0.550407848325	['COPB', 'HNRPH2', 'DPM1', 'MTMR6', 'HNRPR', 'SPTLC1', 'SACM1L', 'UBXD2', 'XTP2', 'AASDHPPT']	[['COPB', 'SPTLC1'], ['COPB', 'UBXD2'], ['HNRPH2', 'DPM1'], ['HNRPH2', 'MTMR6'], ['DPM1', 'MTMR6'], ['DPM1', 'SPTLC1'], ['DPM1', 'SACM1L'], ['DPM1', 'UBXD2'], ['DPM1', 'XTP2'], ['DPM1', 'AASDHPPT'], ['MTMR6', 'SACM1L'], ['MTMR6', 'XTP2'], ['MTMR6', 'AASDHPPT'], ['HNRPR', 'XTP2'], ['HNRPR', 'AASDHPPT'], ['SPTLC1', 'UBXD2'], ['SACM1L', 'XTP2'], ['UBXD2', 'XTP2'], ['XTP2', 'AASDHPPT']]
SCC-112	intracellular protein transport	-1	5.14501680843e-07	139860	5.0	[1, 13, 15, 25, 32]	0.25641025641	13	0.230769230769	3.07692307692	0.771527777778	['ARCN1', 'COPB', 'RAB5A', 'RAP1B', 'SDCBP', 'XPO1', 'ENTH', 'BZW1', 'SCC-112', 'ZCWCC3', 'ZZZ3', 'ACBD3', 'TXNDC']	[['ARCN1', 'COPB'], ['ARCN1', 'RAP1B'], ['COPB', 'RAP1B'], ['COPB', 'SDCBP'], ['COPB', 'XPO1'], ['COPB', 'ENTH'], ['COPB', 'BZW1'], ['COPB', 'ACBD3'], ['COPB', 'TXNDC'], ['RAB5A', 'RAP1B'], ['RAB5A', 'ENTH'], ['RAP1B', 'XPO1'], ['RAP1B', 'ACBD3'], ['XPO1', 'SCC-112'], ['ENTH', 'ZCWCC3'], ['ENTH', 'ZZZ3'], ['ENTH', 'ACBD3'], ['BZW1', 'TXNDC'], ['SCC-112', 'ZZZ3'], ['ZCWCC3', 'ACBD3']]
ICOSLG	immune response	1	1.31032649528e-06	30592	5.0	[4, 39, 54, 57, 63]	0.466666666667	6	0.0	2.33333333333	1.33333333333	['CD22', 'NR3C1', 'HLA-DMA', 'HLA-DPA1', 'HLA-DQB1', 'ICOSLG']	[['CD22', 'HLA-DMA'], ['CD22', 'HLA-DQB1'], ['CD22', 'ICOSLG'], ['NR3C1', 'ICOSLG'], ['HLA-DMA', 'HLA-DPA1'], ['HLA-DMA', 'HLA-DQB1'], ['HLA-DPA1', 'HLA-DQB1']]
KIAA0056	mitotic cell cycle	-1	1.44563711304e-05	104726	5.0	[9, 53, 57, 60, 64]	0.311111111111	10	0.2	2.8	1.27685185185	['BIRC5', 'CDC2', 'CENPF', 'KPNA2', 'PPP1CC', 'RRM1', 'BUB3', 'ZWINT', 'KIAA0056', 'RBMX']	[['BIRC5', 'CENPF'], ['CDC2', 'KPNA2'], ['CDC2', 'BUB3'], ['CDC2', 'ZWINT'], ['CENPF', 'ZWINT'], ['KPNA2', 'BUB3'], ['KPNA2', 'ZWINT'], ['PPP1CC', 'BUB3'], ['PPP1CC', 'RBMX'], ['RRM1', 'BUB3'], ['RRM1', 'ZWINT'], ['RRM1', 'RBMX'], ['BUB3', 'ZWINT'], ['BUB3', 'KIAA0056']]
